doc_id,adj_token_id,noun_token_id,sentence,adj_token,noun_token,adj_lemma,noun_lemma,prenominal
365894,2,4,the orange one tastes like drinks,orange,tastes,orange,taste,FALSE
365931,6,7,because we don't have enough sleep,enough,sleep,enough,sleep,TRUE
365949,2,3,the next holiday is,next,holiday,next,holiday,TRUE
365950,3,4,not the next holiday xxx,next,holiday,next,holiday,TRUE
365960,3,4,now a little cut,little,cut,little,cut,TRUE
365966,5,6,mom she cried a little bit,little,bit,little,bit,TRUE
365972,6,7,but we don't have enough carrots,enough,carrots,enough,carrot,TRUE
365974,2,3,now scooby doo,scooby,doo,scooby,doo,TRUE
365975,3,4,no not scooby doo i'm done,scooby,doo,scooby,do,TRUE
365994,6,7,i want to build a different one,different,one,different,one,TRUE
366006,2,3,the next directions,next,directions,next,direction,TRUE
366019,2,3,a little book,little,book,little,book,TRUE
366029,7,8,no i want to do a different one,different,one,different,one,TRUE
366040,6,7,i want to put a whole lot,whole,lot,whole,lot,TRUE
366041,3,5,well a big train lot,big,lot,big,lot,FALSE
366046,5,6,no that was from nanny xxx,nanny,x,nanny,x,TRUE
366062,3,5,i'm sorry cassidy n,sorry,n,sorry,n,FALSE
366063,1,3,sorry cassidy n,sorry,n,sorry,n,FALSE
366064,1,3,sorry cassidy n xxx,sorry,n,sorry,n,FALSE
366110,1,2,big boy voice,big,boy,big,boy,TRUE
366126,3,4,that's funny mom,funny,mom,funny,mom,TRUE
366172,1,3,other shape jigglers,other,jigglers,other,jiggler,FALSE
366197,10,11,but mommy when i taste lime it tastes like bubble gum,bubble,gum,bubble,gum,TRUE
366202,5,6,let's use the sharp knife,sharp,knife,sharp,knife,TRUE
366229,5,6,i don't have enough room,enough,room,enough,room,TRUE
366254,1,2,sorry mom,sorry,mom,sorry,mom,TRUE
366259,3,4,yeah the flat one works better,flat,one,flat,one,TRUE
366260,3,4,but the flat one broke the ginger bread one,flat,one,flat,one,TRUE
366266,4,2,emma n emily n we didn't cut the squares and lift it out,n,n,not,n,FALSE
366294,8,9,emma n i get to cut the d l in half,d,l,d,l,TRUE
366295,1,3,sorry emma n,sorry,n,sorry,n,FALSE
366305,4,5,emma n say xxx,x,xx,x,xx,TRUE
366306,4,5,emma n say xxx,x,xx,x,xx,TRUE
366307,4,5,emma n say xxx,x,xx,x,xx,TRUE
366331,2,3,my worst day ever,worst,day,worst,day,TRUE
366340,15,16,i want to watch a movie and i want to watch movie in the big movie theater,big,movie,big,movie,TRUE
366390,2,3,climb highest mountain,highest,mountain,highest,mountain,TRUE
366391,2,3,climb highest mountain,highest,mountain,highest,mountain,TRUE
366392,1,2,highest mountain,highest,mountain,highest,mountain,TRUE
366393,6,7,i've never seen a higher mountain like this,higher,mountain,higher,mountain,TRUE
366395,2,3,this high mountain,high,mountain,high,mountain,TRUE
366410,2,3,ooh nice mountain,nice,mountain,nice,mountain,TRUE
366411,2,4,a nice green mountain,nice,mountain,nice,mountain,FALSE
366411,3,4,a nice green mountain,green,mountain,green,mountain,TRUE
366414,1,2,nice mountain,nice,mountain,nice,mountain,TRUE
366415,1,2,big mountain,big,mountain,big,mountain,TRUE
366419,1,2,highest mountain,highest,mountain,highest,mountain,TRUE
366424,1,2,bad mountain,bad,mountain,bad,mountain,TRUE
366434,1,3,sorry emma n,sorry,n,sorry,n,FALSE
366446,6,7,emma n you're the first patient,first,patient,first,patient,TRUE
366447,6,8,emma n you're the first patient emma n,first,emma,first,emma,FALSE
366454,3,4,everything in xxx,x,xx,x,xx,TRUE
366459,4,5,spin it the other way,other,way,other,way,TRUE
366475,4,5,oh and the whole family,whole,family,whole,family,TRUE
366483,1,5,other choo choo train box,other,box,other,box,FALSE
366484,7,9,i'm going to have a whole wild train,whole,train,whole,train,FALSE
366486,1,2,other piece stuck,other,piece,other,piece,TRUE
366487,3,4,with my other train set,other,train,other,train,TRUE
366488,1,2,real box,real,box,real,box,TRUE
366489,1,2,real box,real,box,real,box,TRUE
366495,9,11,i want to watch a movie in the big t v in the play room,big,v,big,v,FALSE
366496,22,23,but i'm thirsty and i'm going to be thirsty during so make water for me and make sure make regular milk xxx,regular,milk,regular,milk,TRUE
366497,3,6,xxx bunny right emma n,bunny,n,bunny,n,FALSE
366497,4,5,xxx bunny right emma n,right,emma,right,emma,TRUE
366498,1,2,little pig lost,little,pig,little,pig,TRUE
366521,1,2,okay lion let's do it,okay,lion,okay,lion,TRUE
366542,4,5,this is a stretchy ball,stretchy,ball,stretchy,ball,TRUE
366547,3,4,no that xxx,x,xx,x,xx,TRUE
366564,3,5,i'm sorry emma n,sorry,n,sorry,n,FALSE
366586,5,6,i'm on a kid movie,kid,movie,kid,movie,TRUE
366593,4,5,i got a new fish,new,fish,new,fish,TRUE
366594,4,5,i got a new fish,new,fish,new,fish,TRUE
366595,4,5,i got a new fish,new,fish,new,fish,TRUE
366602,4,5,this is her xxx,x,xx,x,xx,TRUE
366605,4,6,that's a good fish jump,good,jump,good,jump,FALSE
366611,4,5,he has a secret door,secret,door,secret,door,TRUE
366612,6,7,why does he have a secret door,secret,door,secret,door,TRUE
366614,4,5,he's a good hider,good,hider,good,hider,TRUE
366618,6,7,oh he's doing his secret twist,secret,twist,secret,twist,TRUE
366619,5,6,he went in the fish tank,fish,tank,fish,tank,TRUE
366620,5,6,he went in the fish tank,fish,tank,fish,tank,TRUE
366627,2,3,xxx good kid like you emma n,good,kid,good,kid,TRUE
366627,6,7,xxx good kid like you emma n,emma,n,emma,n,TRUE
366641,2,3,the more steam coming,more,steam,more,steam,TRUE
366686,5,6,i don't have red day,red,day,red,day,TRUE
366687,1,2,red day is over,red,day,red,day,TRUE
366703,1,2,lauren n can we have a play date,lauren,n,lauren,not,TRUE
366732,2,3,the brown stuff,brown,stuff,brown,stuff,TRUE
366738,1,2,more milk my little darling,more,milk,more,milk,TRUE
366738,4,5,more milk my little darling,little,darling,little,darling,TRUE
366739,1,2,more milk mom,more,milk,more,milk,TRUE
366740,1,2,more milk mom,more,milk,more,milk,TRUE
366752,4,5,bacon is so xxx,x,xx,x,xx,TRUE
366754,1,2,tall medium,tall,medium,tall,medium,TRUE
366756,4,6,we are the big super hero butter,big,hero,big,hero,FALSE
366770,1,2,kid wiggles,kid,wiggles,kid,wiggles,TRUE
366771,2,4,the other kid ones,other,ones,other,one,FALSE
366772,4,5,those are the kid ones,kid,ones,kid,one,TRUE
366773,4,5,those are the kid wiggles,kid,wiggles,kid,wiggles,TRUE
366774,3,4,those are kid wiggles,kid,wiggles,kid,wiggles,TRUE
366779,4,5,these are the xxx kids,x,xx,x,xx,TRUE
366788,7,8,keep on making it go the other way,other,way,other,way,TRUE
366795,6,7,it has to ring one more time emma n,more,time,more,time,TRUE
366808,5,6,when you hear the bell ring it's school time emma n,bell,ring,bell,ring,TRUE
366822,8,9,it was at the four and the o l,o,l,o,l,TRUE
366828,4,5,that's so xxx,x,xx,x,xx,TRUE
366857,6,7,are you putting in a different radio,different,radio,different,radio,TRUE
366870,5,6,i just have a little problem,little,problem,little,problem,TRUE
366872,5,6,you did make a beautiful garden,beautiful,garden,beautiful,garden,TRUE
366874,5,6,you did make a beautiful garden,beautiful,garden,beautiful,garden,TRUE
366875,5,6,you did make a beautiful garden,beautiful,garden,beautiful,garden,TRUE
366879,5,6,they're kind of pinkish redish,pinkish,redish,pinkish,redish,TRUE
366900,4,5,where's the other part,other,part,other,part,TRUE
366947,4,5,it's the same color,same,color,same,color,TRUE
366961,1,3,ah cassidy n,ah,n,ah,n,FALSE
366972,3,4,it go more swimming,more,swimming,more,swimming,TRUE
366979,5,6,yours only works with remote control,remote,control,remote,control,TRUE
366980,4,5,yours works as remote control,remote,control,remote,control,TRUE
366982,3,4,this puts more gas and keeps it going,more,gas,more,gas,TRUE
366984,8,9,i'm trying to look for the remote control,remote,control,remote,control,TRUE
366985,10,11,this one's the broken one and this the worked one,worked,one,work,one,TRUE
366988,3,4,turn the remote control on,remote,control,remote,control,TRUE
366999,5,6,yeah those are the xxx,x,xx,x,xx,TRUE
367003,3,4,one the first train on,first,train,first,train,TRUE
367009,3,4,now the other one,other,one,other,one,TRUE
367017,1,2,ready set,ready,set,ready,set,TRUE
367039,4,5,xxx the big track,big,track,big,track,TRUE
367262,1,3,hi mommy mommy,hi,mommy,hi,mommy,FALSE
367444,1,3,quack quack quack,quack,quack,quack,quack,FALSE
367444,2,3,quack quack quack,quack,quack,quack,quack,TRUE
367694,1,2,other side,other,side,other,side,TRUE
367730,1,2,happy okay,happy,okay,happy,okay,TRUE
367827,1,2,more elmo,more,elmo,more,elmo,TRUE
367848,4,5,this is a little baby,little,baby,little,baby,TRUE
367934,1,2,big bear,big,bear,big,bear,TRUE
367974,1,2,more snack,more,snack,more,snack,TRUE
367987,1,2,more cheese,more,cheese,more,cheese,TRUE
368010,1,2,bye teletubbies,bye,teletubbies,bye,teletubby,TRUE
368011,1,2,bye teletubbies,bye,teletubbies,bye,teletubby,TRUE
368038,1,2,more snack,more,snack,more,snack,TRUE
368039,1,2,more snack,more,snack,more,snack,TRUE
368040,2,3,more more snack,more,snack,more,snack,TRUE
368190,2,3,more other one,other,one,other,one,TRUE
368296,1,2,little bug,little,bug,little,bug,TRUE
368380,2,3,and little apron,little,apron,little,apron,TRUE
368549,2,3,want big muffins,big,muffins,big,muffin,TRUE
368569,3,4,and this little one,little,one,little,one,TRUE
368606,1,2,apple sauce,apple,sauce,apple,sauce,TRUE
368616,3,4,it's little bit,little,bit,litle,bit,TRUE
368764,6,7,i i i want a new muffin,new,muffin,new,muffin,TRUE
368765,3,4,i want more muffin,more,muffin,more,muffin,TRUE
368766,3,4,i want more muffin,more,muffin,more,muffin,TRUE
368768,4,5,bruno no get more muffin,more,muffin,more,muffin,TRUE
368843,1,2,more muffin,more,muffin,more,muffin,TRUE
368850,2,3,want more muffin,more,muffin,more,muffin,TRUE
368885,1,2,good boy,good,boy,good,boy,TRUE
368886,1,2,good boy,good,boy,good,boy,TRUE
368965,1,2,new kitchen,new,kitchen,new,kitchen,TRUE
369031,1,2,little barney,little,barney,little,barney,TRUE
369032,1,2,little barney me,little,barney,little,barney,TRUE
369034,1,2,little barney on,little,barney,little,barney,TRUE
369038,1,2,vi hide,vi,hide,vi,hide,TRUE
369057,1,3,bear xxx,bear,xx,bear,xx,FALSE
369077,1,2,hi dad,hi,dad,hi,dad,TRUE
369079,1,2,more hide,more,hide,more,hide,TRUE
369080,2,3,more mom hiding,mom,hiding,mom,hi,TRUE
369115,1,2,little barney,little,barney,little,barney,TRUE
369118,1,2,big bear,big,bear,big,bear,TRUE
369123,1,2,little bear,little,bear,little,bear,TRUE
369125,1,2,little bear,little,bear,little,bear,TRUE
369126,1,2,purple bear,purple,bear,purple,bear,TRUE
369138,1,2,more hide,more,hide,more,hide,TRUE
369139,1,2,more hide,more,hide,more,hide,TRUE
369145,1,2,big bear,big,bear,big,bear,TRUE
369162,1,2,more hide,more,hide,more,hide,TRUE
369171,1,2,more hide,more,hide,more,hide,TRUE
369173,1,2,more hide,more,hide,more,hide,TRUE
369174,2,3,one more hide,more,hide,more,hide,TRUE
369175,2,3,one more hide,more,hide,more,hide,TRUE
369176,1,2,more hide,more,hide,more,hide,TRUE
369187,2,3,now mom hide,mom,hide,mom,hide,TRUE
369192,1,2,more hide,more,hide,more,hide,TRUE
369194,1,2,more hide,more,hide,more,hide,TRUE
369196,1,2,more hide,more,hide,more,hide,TRUE
369217,1,2,right hand,right,hand,right,hand,TRUE
369266,1,2,little book,little,book,little,book,TRUE
369287,2,3,read little book,little,book,little,book,TRUE
369319,1,2,black cap,black,cap,black,cap,TRUE
369365,1,2,little bit more,little,bit,little,bit,TRUE
369394,1,3,tickle blue monster,tickle,monster,tickle,monster,FALSE
369394,2,3,tickle blue monster,blue,monster,blue,monster,TRUE
369395,1,2,more tickle,more,tickle,more,tickle,TRUE
369418,1,2,close door,close,door,close,door,TRUE
369457,4,5,but that one outside house,outside,house,outside,house,TRUE
369558,1,2,blue book,blue,book,blue,book,TRUE
369590,7,6,molly and then and then mommy ok,ok,mommy,ok,mommy,FALSE
369705,2,3,more more friend right here on my face,more,friend,more,friend,TRUE
369805,1,2,more tape,more,tape,more,tape,TRUE
369806,1,2,more tape,more,tape,more,tape,TRUE
369807,1,2,more tape,more,tape,more,tape,TRUE
369853,2,3,on top mommy,top,mommy,top,mommy,TRUE
369854,2,3,on top mommy,top,mommy,top,mommy,TRUE
369855,2,3,on top mommy,top,mommy,top,mommy,TRUE
369873,1,2,poor baby,poor,baby,poor,baby,TRUE
369931,1,2,more hokey_pokey,more,hokey_pokey,more,hokey_pokey,TRUE
369934,4,5,that's my right foot,right,foot,right,foot,TRUE
369955,1,2,bob shoes,bob,shoes,bob,shoe,TRUE
369957,1,2,bob shoes,bob,shoes,bob,shoe,TRUE
369958,1,2,bob shoes,bob,shoes,bob,shoe,TRUE
369959,1,2,bob shoes,bob,shoes,bob,shoe,TRUE
369960,1,2,bob shoes,bob,shoes,bob,shoe,TRUE
369961,1,2,bob shoes,bob,shoes,bob,shoe,TRUE
369962,1,2,bob shoes,bob,shoes,bob,shoe,TRUE
369964,1,2,bob shoes,bob,shoes,bob,shoe,TRUE
369972,1,2,bob shoes,bob,shoes,bob,shoe,TRUE
369973,1,2,bob shoes,bob,shoes,bob,shoe,TRUE
369978,1,2,bouncy ball,bouncy,ball,bouncy,ball,TRUE
369981,1,2,bouncy bouncy,bouncy,bouncy,bouncy,bouncy,TRUE
369996,1,2,bob shoes,bob,shoes,bob,shoe,TRUE
370036,2,3,buy new one,new,one,new,one,TRUE
370037,2,3,buy new one,new,one,new,one,TRUE
370040,2,3,buy new one,new,one,new,one,TRUE
370041,2,3,buy new one,new,one,new,one,TRUE
370064,1,2,old shoes,old,shoes,old,shoe,TRUE
370066,1,2,new one,new,one,new,one,TRUE
370067,1,3,daddy new one,daddy,one,daddy,one,FALSE
370067,2,3,daddy new one,new,one,new,one,TRUE
370085,2,3,too xxx,x,xx,x,xx,TRUE
370090,1,2,um derek's,um,derek,um,derek,TRUE
370111,1,3,new one momma,new,momma,new,momma,FALSE
370112,1,2,new one,new,one,new,one,TRUE
370113,1,2,new one,new,one,new,one,TRUE
370114,1,2,new one,new,one,new,one,TRUE
370115,1,3,new one mom,new,mom,new,mom,FALSE
370176,2,3,want big ones,big,ones,big,one,TRUE
370201,1,3,wrong side mama,wrong,mama,wrong,mama,FALSE
370204,1,2,big fishie,big,fishie,big,fishie,TRUE
370206,1,2,yellow xxx,yellow,x,yellow,x,TRUE
370208,1,2,big eyes,big,eyes,big,eye,TRUE
370218,1,2,um cookie,um,cookie,um,cookie,TRUE
370237,1,2,wrong side,wrong,side,wrong,side,TRUE
370238,1,2,wrong side,wrong,side,wrong,side,TRUE
370307,1,2,close eyes little bit,close,eyes,close,eye,TRUE
370307,3,4,close eyes little bit,little,bit,little,bit,TRUE
370309,1,2,close eyes,close,eyes,close,eye,TRUE
370320,1,2,um derek,um,derek,um,derek,TRUE
370342,1,2,d l,d,l,would,l,TRUE
370343,1,2,d l,d,l,would,l,TRUE
370365,2,3,buy new one,new,one,new,one,TRUE
370366,2,3,buy new one,new,one,new,one,TRUE
370402,2,3,put new one,new,one,new,one,TRUE
370403,2,3,put new one,new,one,new,one,TRUE
370417,2,3,buy new one,new,one,new,one,TRUE
370440,3,4,i buy new one,new,one,new,one,TRUE
370441,2,3,buy new one,new,one,new,one,TRUE
370468,1,2,other room,other,room,other,room,TRUE
370477,4,5,there's my new ball,new,ball,new,ball,TRUE
370494,6,7,look xxx got big one,big,one,big,one,TRUE
370504,2,3,get flash cards down,flash,cards,flash,card,TRUE
370533,1,3,good xxx,good,xx,good,xx,FALSE
370562,3,4,in the yellow box,yellow,box,yellow,box,TRUE
370596,3,5,xxx new xxx,new,xx,new,xx,FALSE
370641,2,3,there new bars,new,bars,new,bar,TRUE
370645,1,2,big pot,big,pot,big,pot,TRUE
370827,3,4,this the right way,right,way,right,way,TRUE
370951,2,3,he big elmo,big,elmo,big,elmo,TRUE
371068,1,2,big bear,big,bear,big,bear,TRUE
371069,1,2,pooh pooh,pooh,pooh,pooh,pooh,TRUE
371174,1,2,more dirt,more,dirt,more,dirt,TRUE
371178,1,2,more wash,more,wash,more,wash,TRUE
371294,1,2,cloud day,cloud,day,cloud,day,TRUE
371299,1,2,wonderful day,wonderful,day,wonderful,day,TRUE
371329,1,2,baby baby,baby,baby,baby,baby,TRUE
371339,1,2,more juice,more,juice,more,juice,TRUE
371355,1,2,bad spot,bad,spot,bad,spot,TRUE
371356,1,2,bad spot,bad,spot,bad,spot,TRUE
371357,1,2,bad spot,bad,spot,bad,spot,TRUE
371376,1,2,bad spot,bad,spot,bad,spot,TRUE
371394,1,2,woof woof,woof,woof,woof,woof,TRUE
371545,1,2,um dance,um,dance,um,dance,TRUE
371566,1,3,pink pink pink,pink,pink,pink,pink,FALSE
371566,2,3,pink pink pink,pink,pink,pink,pink,TRUE
371613,1,2,more laundry,more,laundry,more,laundry,TRUE
371704,1,2,open milk,open,milk,open,milk,TRUE
371778,1,4,mash mash mash mash,mash,mash,mash,mash,FALSE
371778,2,3,mash mash mash mash,mash,mash,mash,mash,TRUE
371779,1,2,mash mash,mash,mash,mash,mash,TRUE
371780,1,2,mash mash,mash,mash,mash,mash,TRUE
371808,1,2,open hand,open,hand,open,hand,TRUE
371820,1,2,left hand,left,hand,leave,hand,TRUE
371846,1,2,right hand,right,hand,right,hand,TRUE
371852,1,2,yummy yummy,yummy,yummy,yummy,yummy,TRUE
371875,1,2,helpie hold,helpie,hold,helpie,hold,TRUE
371914,1,2,um banana bread,um,banana,um,banana,TRUE
372077,1,2,wheels_on_bus wheels,wheels_on_bus,wheels,wheels_on_bus,wheels,TRUE
372089,1,2,um wheels on bus,um,wheels,um,wheel,TRUE
372098,2,4,shoe dirty dirty dirty,dirty,dirty,dirty,dirty,FALSE
372098,3,4,shoe dirty dirty dirty,dirty,dirty,dirty,dirty,TRUE
372166,2,3,need little help,little,help,little,help,TRUE
372232,1,2,right mom,right,mom,right,mom,TRUE
372236,1,2,um banana,um,banana,um,banana,TRUE
372253,4,5,love you all olivia mom,olivia,mom,olivia,mom,TRUE
372291,1,3,um xxx,um,xx,um,xx,FALSE
372306,2,3,that xxx,x,xx,x,xx,TRUE
372313,1,3,um xxx hm what,um,xx,um,xx,FALSE
372351,2,3,outside xxx pinecones,x,xx,x,xx,TRUE
372384,1,2,nice mess,nice,mess,nice,mess,TRUE
372387,5,6,xxx laura watch video long time,long,time,long,time,TRUE
372424,1,2,um hat,um,hat,um,hat,TRUE
372447,1,3,oops xxx,oops,xx,oops,xx,FALSE
372455,1,3,eric's house,eric,house,eric,house,FALSE
372456,1,3,eric's house,eric,house,eric,house,FALSE
372462,1,2,close rip,close,rip,close,rip,TRUE
372467,3,4,no is xxx,x,xx,x,xx,TRUE
372468,3,4,no is xxx,x,xx,x,xx,TRUE
372469,1,2,oops whoops,oops,whoops,oops,whoops,TRUE
372551,1,2,skitter mice,skitter,mice,skitter,mice,TRUE
372566,1,3,quack quack quack,quack,quack,quack,quack,FALSE
372566,2,3,quack quack quack,quack,quack,quack,quack,TRUE
372645,1,2,um duck,um,duck,um,duck,TRUE
372711,1,2,more strawberries,more,strawberries,more,strawberry,TRUE
372837,1,2,big book,big,book,big,book,TRUE
372921,1,2,woof woof,woof,woof,woof,woof,TRUE
372922,1,2,woof woof,woof,woof,woof,woof,TRUE
372923,1,2,woof woof,woof,woof,woof,woof,TRUE
372925,2,3,woof woof woof,woof,woof,woof,woof,TRUE
372929,1,2,woof woof,woof,woof,woof,woof,TRUE
372931,2,3,woof woof woof,woof,woof,woof,woof,TRUE
372932,1,2,woof woof,woof,woof,woof,woof,TRUE
372934,1,2,woof woof,woof,woof,woof,woof,TRUE
372935,2,3,woof woof woof,woof,woof,woof,woof,TRUE
373017,2,3,psst psst psst,psst,psst,psst,psst,TRUE
373089,1,2,woof woof,woof,woof,woof,woof,TRUE
373390,1,2,sissy baby,sissy,baby,sissy,baby,TRUE
373391,1,2,sissy baby,sissy,baby,sissy,baby,TRUE
373586,1,2,new shoe,new,shoe,new,shoe,TRUE
373587,1,2,new shoe,new,shoe,new,shoe,TRUE
373631,1,2,teddy bear,teddy,bear,teddy,bear,TRUE
373803,1,3,oink oink oink,oink,oink,oink,oink,FALSE
373867,1,2,long week,long,week,long,week,TRUE
373868,1,2,long week,long,week,long,week,TRUE
373871,1,2,new crayons,new,crayons,new,crayon,TRUE
373872,1,2,new ones,new,ones,new,one,TRUE
373878,2,3,a long week,long,week,long,week,TRUE
373882,1,2,new ones,new,ones,new,one,TRUE
373883,1,2,new ones,new,ones,new,one,TRUE
373885,1,2,new ones,new,ones,new,one,TRUE
373888,1,3,um p l,um,l,um,l,FALSE
373892,1,2,um orange,um,orange,um,orange,TRUE
373906,1,2,um orange,um,orange,um,orange,TRUE
373970,1,2,eat food,eat,food,eat,food,TRUE
373971,3,4,it's okay buffy,okay,buffy,okay,buffy,TRUE
373972,3,4,it's okay buffy,okay,buffy,okay,buffy,TRUE
373985,1,2,um kitty,um,kitty,um,kitty,TRUE
374017,2,3,a long necklace,long,necklace,long,necklace,TRUE
374024,1,2,baby birds,baby,birds,baby,bird,TRUE
374025,1,2,um pumpkin,um,pumpkin,um,pumpkin,TRUE
374033,4,5,that not a longer string,longer,string,longer,string,TRUE
374043,4,5,her face was ugly face,ugly,face,ugly,face,TRUE
374063,1,2,mad face,mad,face,mad,face,TRUE
374094,1,2,buffy eating,buffy,eating,buffy,eat,TRUE
374192,4,5,it's a little one,little,one,little,one,TRUE
374287,5,6,um yeah hold that xxx,x,xx,x,xx,TRUE
374355,3,4,is it xxx,x,xx,x,xx,TRUE
374385,1,2,raar raar,raar,raar,raar,raar,TRUE
374427,2,3,very own pot,own,pot,own,pot,TRUE
374430,1,2,other dish,other,dish,other,dish,TRUE
374447,1,4,few more xxx,few,xx,few,xx,FALSE
374447,2,3,few more xxx,more,x,more,x,TRUE
374489,4,1,mom i want more,more,mom,more,mom,FALSE
374504,1,2,uhoh spaghettio's,uhoh,spaghettio,uhoh,spaghettio,TRUE
374509,1,2,uhoh spaghettio's,uhoh,spaghettio,uhoh,spaghettio,TRUE
374545,4,5,there's too many cars,many,cars,many,car,TRUE
374548,1,2,little bit late,little,bit,little,bit,TRUE
374549,1,2,little bit late,little,bit,little,bit,TRUE
374565,4,5,that's a good idea,good,idea,good,idea,TRUE
374566,1,2,big girl,big,girl,big,girl,TRUE
374578,1,2,oopsie daisy,oopsie,daisy,oopsie,daisy,TRUE
374583,4,5,you see my new cards,new,cards,new,card,TRUE
374585,3,4,see my new book,new,book,new,book,TRUE
374591,3,4,xxx same froggie like you,same,froggie,same,froggie,TRUE
374592,4,5,it's the same froggie like you,same,froggie,same,froggie,TRUE
374611,1,3,ready set go,ready,go,ready,go,FALSE
374611,2,3,ready set go,set,go,set,go,TRUE
374613,6,7,i i just do a little bit,little,bit,little,bit,TRUE
374640,3,4,papa and other body,other,body,other,body,TRUE
374654,1,2,oopsie daisy,oopsie,daisy,oopsie,daisy,TRUE
374684,1,3,um sunday monday,um,monday,um,monday,FALSE
374689,1,2,oopsie daisy,oopsie,daisy,oopsie,daisy,TRUE
374690,1,2,oopsie daisy,oopsie,daisy,oopsie,daisy,TRUE
374691,1,2,oopsie daisy,oopsie,daisy,oopsie,daisy,TRUE
374692,1,2,oopsie daisy,oopsie,daisy,oopsie,daisy,TRUE
374693,1,2,oopsie daisy,oopsie,daisy,oopsie,daisy,TRUE
374694,1,2,oopsie daisy,oopsie,daisy,oopsie,daisy,TRUE
374695,1,2,oopsie daisy,oopsie,daisy,oopsie,daisy,TRUE
374696,1,2,um dora,um,dora,um,dora,TRUE
374697,1,3,um xxx,um,xx,um,xx,FALSE
374703,1,2,um tweet_tweet,um,tweet_tweet,um,tweet_tweet,TRUE
374710,1,2,um egg,um,egg,um,egg,TRUE
374712,1,2,blue eggs,blue,eggs,blue,egg,TRUE
374714,1,2,yellow eggs,yellow,eggs,yellow,egg,TRUE
374722,1,2,um eggs,um,eggs,um,egg,TRUE
374726,1,2,uh flowers,uh,flowers,uh,flowers,TRUE
374756,1,2,yellow car and then yellow,yellow,car,yellow,car,TRUE
374756,5,2,yellow car and then yellow,yellow,car,yellow,car,FALSE
374809,3,4,want a big one,big,one,big,one,TRUE
374835,4,5,that's a good one,good,one,good,one,TRUE
374873,6,7,now let's try a different puzzle,different,puzzle,different,puzzle,TRUE
374917,1,2,big girl,big,girl,big,girl,TRUE
374921,2,4,a different xxx,different,xx,different,xx,FALSE
374959,3,4,no a big bear,big,bear,big,bear,TRUE
374960,3,4,a little bear right here,bear,right,bear,right,TRUE
374984,1,2,nice poop,nice,poop,nice,poop,TRUE
375018,5,6,this is not a good part to eat,good,part,good,part,TRUE
375039,3,4,no for xxx,x,xx,x,xx,TRUE
375047,4,5,with with the long hair with your hat,long,hair,long,hair,TRUE
375053,7,8,and and and you don't orange hat,orange,hat,orange,hat,TRUE
375056,5,6,that was my hand last week,last,week,last,week,TRUE
375059,1,2,last week,last,week,last,week,TRUE
375061,7,8,it it it it was my little hand,little,hand,little,hand,TRUE
375063,4,5,it's a little one,little,one,little,one,TRUE
375071,1,3,ready set go,ready,go,ready,go,FALSE
375071,2,3,ready set go,set,go,set,go,TRUE
375072,1,3,ready set go,ready,go,ready,go,FALSE
375072,2,3,ready set go,set,go,set,go,TRUE
375091,4,5,it's a little card,little,card,little,card,TRUE
375124,9,10,that's her dolly just just the the dolly wants just wants to go outside,dolly,want,dolly,want,TRUE
375165,1,2,um mcdonald,um,mcdonald,um,mcdonald,TRUE
375168,4,5,yeah this a good one,good,one,good,one,TRUE
375180,4,1,mom it's yellow,yellow,mom,yellow,mom,FALSE
375239,4,5,no it's yucky water,yucky,water,yucky,water,TRUE
375249,4,1,mommy he's pink,pink,mommy,pink,mommy,FALSE
375251,1,2,little bit,little,bit,little,bit,TRUE
375263,5,6,let's do the other side,other,side,other,side,TRUE
375293,2,3,or pony house,pony,house,pony,house,TRUE
375296,1,3,ready set go,ready,go,ready,go,FALSE
375296,2,3,ready set go,set,go,set,go,TRUE
375326,1,2,um juice,um,juice,um,juice,TRUE
375390,4,5,that's a little boat,little,boat,little,boat,TRUE
375399,4,5,that's a new page,new,page,new,page,TRUE
375454,1,2,other page,other,page,other,page,TRUE
375489,3,4,not the black one,black,one,black,one,TRUE
375517,1,3,um vanilla chocolate,um,chocolate,um,chocolate,FALSE
375561,3,4,your your ankle hurts,ankle,hurts,ankle,hurt,TRUE
375575,4,5,there's no hot tea,hot,tea,hot,tea,TRUE
375592,7,8,i want to look at her icky paws,icky,paws,icky,paws,TRUE
375621,2,3,a little dish,little,dish,little,dish,TRUE
375653,5,6,mom there's some more bandage,more,bandage,more,bandage,TRUE
375664,5,6,i want them all xxx,x,xx,x,xx,TRUE
375699,5,6,where where's my other puzzles,other,puzzles,other,puzzle,TRUE
375729,1,2,uh princess,uh,princess,uh,princess,TRUE
375747,7,8,no i can teach kevin a different one,different,one,different,one,TRUE
375756,8,9,i will i'll just sing the other ones,other,ones,other,one,TRUE
375788,1,2,good throw,good,throw,good,throw,TRUE
375906,1,3,good meow_meow,good,meow,good,meow,FALSE
375923,1,3,buffy xxx,buffy,xx,buffy,xx,FALSE
375928,1,2,old ones,old,ones,old,one,TRUE
375936,4,5,hey how about fish tank,fish,tank,fish,tank,TRUE
375938,4,5,mom cut the red stuff off,red,stuff,red,stuff,TRUE
375939,3,4,cut the red off,red,off,red,off,TRUE
375944,4,5,that's a big one,big,one,big,one,TRUE
375953,5,6,mom where's the black part,black,part,black,part,TRUE
375954,1,2,black part,black,part,black,part,TRUE
375955,4,5,where's the black part,black,part,black,part,TRUE
