doc_id,adj_token_id,noun_token_id,sentence,adj_token,noun_token,noun_lemma,prenominal,adj_lower
11070701346,2,3,ok baby lion.,baby,lion,lion,TRUE,baby
11070800541,4,5,want some more juice box.,juice,box,box,TRUE,juice
11070800564,3,4,Pan pan pan pans.,pan,pans,pans,TRUE,pan
11070800567,4,5,I pan pan pan pan.,pan,pan,pan,TRUE,pan
11070800570,3,4,Pan pan pan pan pan.,pan,pan,pan,TRUE,pan
11070800570,4,5,Pan pan pan pan pan.,pan,pan,pan,TRUE,pan
11070800573,3,4,Pan pan pan pan pan.,pan,pan,pan,TRUE,pan
11070800573,4,5,Pan pan pan pan pan.,pan,pan,pan,TRUE,pan
11070801138,10,13,and the ### not ### and different then Asian elephant ### scales.,elephant,scales,scale,FALSE,elephant
11070801138,12,13,and the ### not ### and different then Asian elephant ### scales.,#,scales,scale,TRUE,#
11070801260,5,7,or I got an ice+cream ### cold.,ice,cream,cream,FALSE,ice
11070801820,2,3,dump dump dump.,dump,dump,dump,TRUE,dump
11070801897,16,17,"um, we got to find some spiders to make and ### like a big hairy spider down there.",hairy,spider,spider,TRUE,hairy
11070900108,6,7,the dirty cave -- a ### castle.,###,castle,castle,TRUE,###
11070900671,3,4,aah puh puh luh ss.,puh,luh,luh,TRUE,puh
11070900671,4,5,aah puh puh luh ss.,luh,ss,ss,TRUE,luh
11070902135,7,8,"oh, I'm a nice friend Mom.",friend,Mom,mom,TRUE,friend
11070902229,5,6,last year when the winter time I will sled down.,winter,time,time,TRUE,winter
11071000134,5,6,"yeah, the witch-'s castle is all full of ###.",-'s,castle,castle,TRUE,-'s
11071001399,1,2,ice+cream and M_&_Ms and just -- and just -- uh cookies.,ice,+cream,+cream,TRUE,ice
11071001399,4,5,ice+cream and M_&_Ms and just -- and just -- uh cookies.,M_&_,Ms,m,TRUE,m_&_
11071100060,5,6,where's my other pirate Mama?,pirate,Mama,mama,TRUE,pirate
11071100743,6,7,can I have the other tiger Mama?,tiger,Mama,mama,TRUE,tiger
11071100921,10,11,and I kill -- and I kill some bad snow tigers.,snow,tigers,tiger,TRUE,snow
11071200279,2,3,super+heros are really really really really strong really fast fighters.,+,heros,hero,TRUE,+
11071200291,1,3,Shark+Pinty -- no Shark+Pinty's from Shark+Pinty and Lava+Worst.,Shark,Pinty,Pinty,FALSE,shark
11071200388,16,20,yeah yeah the guy's like Mr+Electric but -- but -- but -- but Shark+Pinty-'s name is Max and -- and -- and -- and he -- he and -- and he -- and he breaks everything.,Shark,name,name,FALSE,shark
11071200388,19,20,yeah yeah the guy's like Mr+Electric but -- but -- but -- but Shark+Pinty-'s name is Max and -- and -- and -- and he -- he and -- and he -- and he breaks everything.,-'s,name,name,TRUE,-'s
11071200858,6,7,there that's the other diving board.,diving,board,board,TRUE,diving
11071201195,13,14,and -- and -- and -- and a whole -- Captain+Jack costume.,Jack,costume,costume,TRUE,jack
11071201197,6,7,a whole Captain+Jack-'s costume.,-'s,costume,costume,TRUE,-'s
11071201289,9,10,open my -- my -- my -- my Captain+Jack+Sparrow Costume.,Captain+,Jack,Jack,TRUE,captain+
11071201289,10,13,open my -- my -- my -- my Captain+Jack+Sparrow Costume.,Jack,Costume,Costume,FALSE,jack
11071201303,2,3,my Turner Captain+Jack+Sparrow costume?,Turner,Captain+,captain+,TRUE,turner
11071201303,3,4,my Turner Captain+Jack+Sparrow costume?,Captain+,Jack,Jack,TRUE,captain+
11080401962,4,5,it good ice+cream.,+,cream,cream,TRUE,+
11080502190,2,3,hi baby bear.,baby,bear,bear,TRUE,baby
11080701090,4,6,that's a snow+man snow+man snow+man mom.,snow,man,man,FALSE,snow
11080701090,5,6,that's a snow+man snow+man snow+man mom.,+,man,man,TRUE,+
11080701090,6,7,that's a snow+man snow+man snow+man mom.,man,snow,snow,TRUE,man
11080701090,7,11,that's a snow+man snow+man snow+man mom.,snow,mom,mom,FALSE,snow
11080701090,9,10,that's a snow+man snow+man snow+man mom.,snow,+man,+man,TRUE,snow
11080701090,10,11,that's a snow+man snow+man snow+man mom.,+man,mom,mom,TRUE,+man
11080701186,6,7,Ma this is like ### ones?,#,ones,one,TRUE,#
11080701187,6,7,Ma this is like ### ones?,#,ones,one,TRUE,#
11080702017,4,6,eating a hot ice+cream!,ice,cream,cream,FALSE,ice
11080702046,6,8,eat -- eating a hot ice+cream!,ice,cream,cream,FALSE,ice
11080702133,14,15,"have one that -- have one, in like inside -- in like inside mines.",inside,mines,mine,TRUE,inside
11080702288,1,2,mom start right -- right here.,mom,start,start,TRUE,mom
11080702470,2,4,juicy pear juicy pear!,pear,pear,pear,FALSE,pear
11080800213,5,7,Nani waste my best french+fry!,french,fry,fry,FALSE,french
11080801329,4,5,I using more suck harder.,suck,harder,harder,TRUE,suck
11080900393,2,4,daddy you ### go there.,you,#,#,FALSE,you
11081000501,2,3,orange+fish?,+,fish,fish,TRUE,+
11081000540,2,3,blue+fish?,+,fish,fish,TRUE,+
11081000706,6,8,"daddy, want a little ice+cream on toast?",ice,cream,cream,FALSE,ice
11081000923,4,5,it's bubble gum flavor.,gum,flavor,flavor,TRUE,gum
11081100409,4,5,this is the lollipop stick with the yellow thing.,lollipop,stick,stick,TRUE,lollipop
11081100885,5,14,they got there some orange blue yellow red grey yellow green brown purple grey green and red and blue.,orange,grey,grey,FALSE,orange
11081100885,9,14,they got there some orange blue yellow red grey yellow green brown purple grey green and red and blue.,grey,grey,grey,FALSE,grey
11081100885,13,14,they got there some orange blue yellow red grey yellow green brown purple grey green and red and blue.,purple,grey,grey,TRUE,purple
11081100966,2,3,Daddy let go.,let,go,go,TRUE,let
11081101105,2,3,um chicken nuggets.,chicken,nuggets,nugget,TRUE,chicken
11081101342,2,3,Kendal-'s mom --,-'s,mom,mom,TRUE,-'s
11081101362,2,3,um Santa lives and --,Santa,lives,life,TRUE,santa
11081101608,6,7,Nonny I went to the pet store and I saw cute little kittens.,pet,store,store,TRUE,pet
11081101635,5,6,where's my french+fries?,+,fries,fry,TRUE,+
11081101653,6,7,but I want a french+fry too.,+,fry,fry,TRUE,+
11081200251,5,6,I want the whole thing Daddy.,thing,Daddy,daddy,TRUE,thing
11081200262,12,13,I think the same color won't work on the same color paper.,color,paper,paper,TRUE,color
11090700818,4,5,oh no ### tractor's stuck.,#,tractor,tractor,TRUE,#
11090800557,4,6,got stuck in ###.,n,#,#,FALSE,n
11090800911,3,4,beep beep beep beep.,beep,beep,beep,TRUE,beep
11090900510,27,31,no and the other wiggle is in painting a -- is making a -- the other wiggle -- the other wiggle -- I know the other wiggle purple -- purple wiggle.,wiggle,wiggle,wiggle,FALSE,wiggle
11090900951,3,4,the other train track.,train,track,track,TRUE,train
11090901348,4,5,I need more train track.,train,track,track,TRUE,train
11090901933,5,7,"hey, this ### other money.",#,money,money,FALSE,#
11091000115,8,9,I'm going to get my green marker Mom.,marker,Mom,mom,TRUE,marker
11091000154,3,4,yeah because Christmas time is on right now still.,Christmas,time,time,TRUE,christmas
11091000364,4,6,the store ### quiet beep.,#,beep,beep,FALSE,#
11091000663,2,3,first Sponge bob.,Sponge,bob,bob,TRUE,sponge
11091000670,1,3,Scooby+doo is next one.,Scooby,doo,do,FALSE,scooby
11091001225,1,2,baby carrots have different.,baby,carrots,carrots,TRUE,baby
11091001292,2,3,president-'s day is we have to go to bed.,-'s,day,day,TRUE,-'s
11091001366,4,6,"no, not Scooby+doo, I'm done.",Scooby,doo,do,FALSE,scooby
11091001504,7,8,well -- well -- a big train lot.,train,lot,lot,TRUE,train
11091100181,2,3,big boy voice.,boy,voice,voice,TRUE,boy
11091100346,2,3,other shape jigglers.,shape,jigglers,jiggler,TRUE,shape
11091100605,7,9,but the flat one broke the ginger+bread one.,ginger,bread,bread,FALSE,ginger
11091100832,16,17,I want to watch a movie and I want to watch movie in the big movie theater.,movie,theater,theater,TRUE,movie
11091100999,4,5,other choo+choo train box.,train,box,box,TRUE,train
11091101000,8,9,I'm going to have a whole wild train.,wild,train,train,TRUE,wild
11091101003,4,5,with my other train set.,train,set,set,TRUE,train
11091101016,10,12,I want to watch a movie in the big t+v in the play+room.,t,v,v,FALSE,t
11091101016,15,17,I want to watch a movie in the big t+v in the play+room.,play,room,room,FALSE,play
11091200127,7,8,can you turn on the kid-'s channel?,-'s,channel,channel,TRUE,-'s
11091200151,5,6,that's a good fish jump.,fish,jump,jump,TRUE,fish
11091200508,2,3,more milk Mom.,milk,Mom,mom,TRUE,milk
11091200510,2,3,more milk Mom.,milk,Mom,mom,TRUE,milk
11091200551,10,13,we are the big -- we are the big super+hero butter.,super,butter,butter,FALSE,super
11091200551,12,13,we are the big -- we are the big super+hero butter.,hero,butter,butter,TRUE,hero
11091200585,3,4,the other kid ones.,kid,ones,one,TRUE,kid
11091200626,9,10,when you hear the bell ring it's school time Emma@n.,school,time,time,TRUE,school
11100200561,2,3,hi mommy mommy.,mommy,mommy,mommy,TRUE,mommy
11100401475,2,3,ready go walk.,go,walk,walk,TRUE,go
11190500886,2,3,hi ho silver.,ho,silver,silver,TRUE,ho
11190600398,2,3,um sunday monday.,sunday,monday,monday,TRUE,sunday
11190701239,2,3,um vanilla chocolate.,vanilla,chocolate,chocolate,TRUE,vanilla
11190801357,5,6,mom look an oink oink pig.,oink,pig,pig,TRUE,oink
11190901242,3,4,run run run run.,run,run,run,TRUE,run
11190901599,10,11,this is a sillier way to put on the peanut butter.,peanut,butter,butter,TRUE,peanut
11191000818,5,7,"ah, there's something Daddy likes.",something,likes,like,FALSE,something
11191001755,6,8,taped -- we taped that $ruffly stuff in there.,$,stuff,stuff,FALSE,$
11191200148,5,6,you're my sweetest cup sugar in the bunch.,cup,sugar,sugar,TRUE,cup
11191200664,3,4,a purple Crainum pad.,Crainum,pad,pad,TRUE,crainum
11230400845,2,4,big ball ###.,ball,#,#,FALSE,ball
11230600586,8,11,a -- a -- a -- other Spiderman -- man t+shirt.,Spiderman,t+shirt,t+shirt,FALSE,spiderman
11230600586,10,11,a -- a -- a -- other Spiderman -- man t+shirt.,man,t+shirt,t+shirt,TRUE,man
11230600600,2,3,missy barking mom.,barking,mom,mom,TRUE,barking
11230601070,15,16,I want to -- I -- I want to find a shape -- funny shape mom?,shape,mom,mom,TRUE,shape
11240600054,5,6,I don't want take picture ### I'm done.,take,picture,picture,TRUE,take
11240800297,1,3,Dexter other house?,Dexter,house,house,FALSE,dexter
11240901559,2,3,whole darn planet?,darn,planet,planet,TRUE,darn
11241200180,2,4,trucky wheels trucky wheels.,wheels,wheels,wheels,FALSE,wheels
11241200186,6,8,have some fun on the magic cool ride.,magic,ride,ride,FALSE,magic
11250600006,5,7,she have a big doll+house.,doll,house,house,FALSE,doll
11250600785,8,9,this is going to be fun fun fun fun.,fun,fun,fun,TRUE,fun
11250601426,4,6,put it in ###.,n,#,#,FALSE,n
11250700036,2,3,easy jump bake oven.,jump,bake,bake,TRUE,jump
11250800610,3,4,need e@l need e@l.,need,e@l,e@l,TRUE,need
11250900046,15,16,so what happened now we have all games but we still have the same Easy_Bake_Oven cookie bake.,Easy_Bake_,Oven,oven,TRUE,easy_bake_
11250900046,16,17,so what happened now we have all games but we still have the same Easy_Bake_Oven cookie bake.,Oven,cookie,cookie,TRUE,oven
11250900046,17,18,so what happened now we have all games but we still have the same Easy_Bake_Oven cookie bake.,cookie,bake,bake,TRUE,cookie
11251000016,21,22,yeah and -- and -- and our -- and we have a -- thing that has -- that's called Java chickens in their new home.,Java,chickens,chicken,TRUE,java
11251000019,6,7,we -- we have a Java chickens in their new -- we do -- we did have a Java in our new home.,Java,chickens,chicken,TRUE,java
11251000020,1,2,java chicks new home.,java,chicks,chick,TRUE,java
11251000020,2,4,java chicks new home.,chicks,home,home,FALSE,chicks
11251000022,4,5,it's called Java chicks,Java,chicks,chick,TRUE,java
11251000022,2,3,-- Java chicks in their new home.,Java,chicks,chick,TRUE,java
11251000061,3,4,our next door friends --,door,friends,friend,TRUE,door
11251000062,3,4,our next door friends have some on their ground and some -- and a tree.,door,friends,friend,TRUE,door
11251000087,17,18,let's tell mom that there was some little strawberries in the blue -- in the berry patch -- in the -- in the blackberry patch too.,berry,patch,patch,TRUE,berry
11251000087,25,26,let's tell mom that there was some little strawberries in the blue -- in the berry patch -- in the -- in the blackberry patch too.,blackberry,patch,patch,TRUE,blackberry
11251000092,11,21,this is the dying grass that our -- that our dad and I and Max and our friend next door neighbor planted.,dad,neighbor,neighbor,FALSE,dad
11251000092,20,21,this is the dying grass that our -- that our dad and I and Max and our friend next door neighbor planted.,door,neighbor,neighbor,TRUE,door
11251000166,14,15,this is a new -- a wash cloth that I got from a birthday party that's a pill first and then a wash cloth.,birthday,party,party,TRUE,birthday
11251000166,24,25,this is a new -- a wash cloth that I got from a birthday party that's a pill first and then a wash cloth.,wash,cloth,cloth,TRUE,wash
11251000228,2,5,one day -- one day we were launching our rockets and our friends came over and looked at them and it -- mine's very smaller -- it's purple and -- and it goes -- but it goes higher.,day,day,day,FALSE,day
11251100141,2,3,hi baby bob wherever you are.,baby,bob,bob,TRUE,baby
11251100151,6,7,I didn't know the barn door was open today.,barn,door,door,TRUE,barn
11251100292,6,8,this isn't nap time baby+love,baby,love,love,FALSE,baby
11251100298,2,4,ok baby+love you sleep right here.,baby,love,love,FALSE,baby
11251100319,2,4,ok baby+love.,baby,love,love,FALSE,baby
11251100328,3,5,good girl baby+love.,baby,love,love,FALSE,baby
11251100336,2,4,ok baby+love.,baby,love,love,FALSE,baby
11251100411,11,12,because I'm their mom and that's where mom-'s babies sleep.,-'s,babies,baby,TRUE,-'s
11251100546,10,12,I -- I rubbed his head and I sand twinkle+twinkle+little+star.,twinkle,twinkle,twinkle,FALSE,twinkle
11251100754,1,5,Mom I'm cutting twigs.,Mom,twigs,twig,FALSE,mom
11251200034,3,4,horrible outside mud room.,mud,room,room,TRUE,mud
11251200042,2,3,Max@n@n-'s bedroom.,-'s,bedroom,bedroom,TRUE,-'s
11251200043,2,3,Max@n@n-'s bedroom.,-'s,bedroom,bedroom,TRUE,-'s
11260400563,2,4,more apple+sauce.,apple,sauce,sauce,FALSE,apple
11260400565,2,4,more apple+sauce.,apple,sauce,sauce,FALSE,apple
11260600720,5,7,Ar_Sean come with the tooth+paste?,tooth,paste,paste,FALSE,tooth
11260700024,4,6,we got a ### new truck.,###,truck,truck,FALSE,###
11260700966,1,4,Humper Humper busy day.,Humper,day,day,FALSE,humper
11260701122,2,3,A_R_Sean go play jump rope.,go,play,play,TRUE,go
11260701122,3,4,A_R_Sean go play jump rope.,play,jump,jump,TRUE,play
11260701122,4,5,A_R_Sean go play jump rope.,jump,rope,rope,TRUE,jump
11260800235,4,6,I found happy birth+day for you.,birth,day,day,FALSE,birth
11270500367,1,2,twinkle twinkle little -- little star.,twinkle,twinkle,twinkle,TRUE,twinkle
11270701408,10,12,and Diesel turn around and watches the trains ### other trains.,#,trains,train,FALSE,#
11270800180,5,6,that's a long train dancing.,train,dancing,dancing,TRUE,train
11270800305,9,10,I'm sitting right here next to ### track.,#,track,track,TRUE,#
11270800438,15,17,"that train can't go right there, because this is the last -- choo+choo train to go on.",choo,choo,choo,FALSE,choo
11270800438,17,18,"that train can't go right there, because this is the last -- choo+choo train to go on.",choo,train,train,TRUE,choo
11270800482,3,4,big ### storm.,#,storm,storm,TRUE,#
11270800519,6,9,clear -- he cleared a train ### track.,train,track,track,FALSE,train
11270800519,8,9,clear -- he cleared a train ### track.,#,track,track,TRUE,#
11270800560,7,10,I'll go get the black choo+choo train.,choo,train,train,FALSE,choo
11270800560,9,10,I'll go get the black choo+choo train.,choo,train,train,TRUE,choo
11270800569,7,8,because it ran out a little bit batteries.,bit,batteries,battery,TRUE,bit
11270800575,12,15,it's going to set off -- to help the black choo+choo train.,choo,train,train,FALSE,choo
11270800575,14,15,it's going to set off -- to help the black choo+choo train.,choo,train,train,TRUE,choo
11270800576,3,5,### black choo+choo,choo,choo,choo,FALSE,choo
11270800587,2,3,dump truck choo+choo.,truck,choo,choo,TRUE,truck
11270800587,3,5,dump truck choo+choo.,choo,choo,choo,FALSE,choo
11270800782,5,6,"after the -- after ### fireworks last a long time ago, we had screamers.",###,fireworks,firework,TRUE,###
11271000742,11,12,I -- not this kind of grape -- the other grape juice.,grape,juice,juice,TRUE,grape
11271001041,4,5,nobody -- nobody-'s butt can do that.,-'s,butt,butt,TRUE,-'s
11271001836,5,6,he jumped in the thing ad he went &pew up in the air and he got squished.,thing,ad,ad,TRUE,thing
11271002057,11,12,you didn't -- you didn't never watch s@l p@l e@l.,p@l,e@l,e@l,TRUE,p@l
11271002153,2,5,remember Daddy-'s yellow marble?,Daddy,marble,marble,FALSE,daddy
11271002174,10,12,I -- I -- I want to see Daddy-'s yellow marble.,-'s,marble,marble,FALSE,-'s
11271101302,2,3,bear-'s mommy and daddy.,-'s,mommy,mommy,TRUE,-'s
11271101764,4,5,I think the baby bear is going to get the daddy bear and he's going to go up to them and say I found the daddy bear.,baby,bear,bear,TRUE,baby
11271101764,11,12,I think the baby bear is going to get the daddy bear and he's going to go up to them and say I found the daddy bear.,daddy,bear,bear,TRUE,daddy
11271200292,3,4,green+beans balls.,beans,balls,ball,TRUE,beans
11271201990,2,3,my q+tip is getting flat.,q+,tip,tip,TRUE,q+
11271202028,4,5,I need more paint Mom.,paint,Mom,mom,TRUE,paint
11271202099,8,9,we're going to have a long movie right?,movie,right,right,TRUE,movie
11271202108,5,6,I'm a good painter right?,painter,right,right,TRUE,painter
10220501382,4,0,"I ### brown, ### like green.",brown,ROOT,ROOT,NA,brown
10220501385,3,8,### -- brown ### -- and ###.,brown,#,#,FALSE,brown
10220501504,4,0,it's like blue like this one.,blue,ROOT,ROOT,NA,blue
10220600403,8,0,this one's -- this one's little and this one and these are big.,little,ROOT,ROOT,NA,little
10220601364,3,0,I ### clean with my -- my tights!,clean,ROOT,ROOT,NA,clean
10220601410,8,0,"hey, elephants not green they're grey.",grey,ROOT,ROOT,NA,grey
10220602181,4,0,my baby's hungry.,hungry,ROOT,ROOT,NA,hungry
10220602186,2,0,my big -- ### of that ### the bag.,big,ROOT,ROOT,NA,big
10220602279,3,0,I'm push -- the push.,push,ROOT,ROOT,NA,push
10220602326,6,2,the soup is over here ready.,ready,soup,soup,FALSE,ready
10220700165,4,0,it's almost bigger this toe.,bigger,ROOT,ROOT,NA,bigger
10220700385,8,0,because my princess on my chair are hot.,hot,ROOT,ROOT,NA,hot
10220700603,6,0,"oh, my tongue is hot.",hot,ROOT,ROOT,NA,hot
10220700741,4,2,those books are yucky.,yucky,books,book,FALSE,yucky
10220700807,2,4,### full of paper.,full,paper,paper,FALSE,full
10220701042,4,0,but it really hard to put it because the sides real -- because that's really hard.,hard,ROOT,ROOT,NA,hard
10220701302,3,0,I'm tired of business.,tired,ROOT,ROOT,NA,tired
10220701358,3,1,pickles are sour.,sour,pickles,pickle,FALSE,sour
10220701540,4,0,this is a special -- ### for wiping off the -- the dry off the table.,special,ROOT,ROOT,NA,special
10220801236,6,4,"one, two equals -- equal.",equal,equals,equal,FALSE,equal
10220801300,3,0,"I'm sorry, but I want to do night and day.",sorry,ROOT,ROOT,NA,sorry
10220900355,4,2,the skies are blue.,blue,skies,sky,FALSE,blue
10220900636,4,2,the man is broke.,broke,man,man,FALSE,broke
10220901359,4,2,the eggs are done.,done,eggs,egg,FALSE,done
10220901365,5,0,your hot dog's ready.,ready,ROOT,ROOT,NA,ready
10220901415,5,2,the oceans are not real.,real,oceans,ocean,FALSE,real
10220901417,5,0,because swimming pools are real and oceans aren't.,real,ROOT,ROOT,NA,real
10220901435,4,1,oceans are not real.,real,oceans,ocean,FALSE,real
10220901436,4,1,oceans are not real.,real,oceans,ocean,FALSE,real
10220901440,5,2,no oceans are not real.,real,oceans,ocean,FALSE,real
10220901985,4,0,I'm not tired to dance.,tired,ROOT,ROOT,NA,tired
10221000071,3,0,I'm high to the sky.,high,ROOT,ROOT,NA,high
10221000072,3,0,I'm high to the sky.,high,ROOT,ROOT,NA,high
10221000743,3,0,I was taller the other day.,taller,ROOT,ROOT,NA,taller
10221000985,1,0,ok I set this one.,ok,ROOT,ROOT,NA,ok
10221001199,5,0,mom it's not open.,open,ROOT,ROOT,NA,open
10221001667,5,4,when's the egg ready?,ready,egg,egg,FALSE,ready
10221001669,5,0,when is my egg ready?,ready,ROOT,ROOT,NA,ready
10221001852,4,0,the yolk's better than the egg white.,better,ROOT,ROOT,NA,better
10221001856,4,0,it was even hotter than -- than hot -- hot soup.,hotter,ROOT,ROOT,NA,hotter
10221100169,3,1,grasshoppers are snappy.,snappy,grasshoppers,grasshopper,FALSE,snappy
10221100274,4,2,this bee's bented.,bented,bee,bee,FALSE,bented
10221100396,4,2,one bee is bent.,bent,bee,bee,FALSE,bent
10221100399,4,2,another bee was up.,up,bee,bee,FALSE,up
10221100401,4,2,another bee was up.,up,bee,bee,FALSE,up
10221101039,4,0,then again gets smaller and slipped out of Monica-'s hand.,smaller,ROOT,ROOT,NA,smaller
10221101537,4,0,now it's bigger ### and a chimney.,bigger,ROOT,ROOT,NA,bigger
10221101750,5,0,"the arch is too big, up to the roof.",big,ROOT,ROOT,NA,big
10240400592,3,1,daddy not angry.,angry,daddy,daddy,FALSE,angry
10240500859,3,5,"### is up, monkey!",up,monkey,monkey,FALSE,up
10240501883,1,4,front and the back.,front,back,back,FALSE,front
10240502143,4,0,my name is Zoe and nice to meet you.,Zoe,ROOT,ROOT,NA,zoe
10240600220,2,1,bird black.,black,bird,bird,FALSE,black
10240600586,5,3,because the dark was closed.,closed,dark,dark,FALSE,closed
10240601341,4,2,### mommy be right back?,right,mommy,mommy,FALSE,right
10240601383,3,1,mommy be right back?,right,mommy,mommy,FALSE,right
10240702432,6,0,baby -- baby egg is lost.,lost,ROOT,ROOT,NA,lost
10240800561,4,2,a hand+print.,print,hand,hand,FALSE,print
10240801923,5,3,and this part is white.,white,part,part,FALSE,white
10240802097,6,0,and purple -- I think purple is ###,purple,ROOT,ROOT,NA,purple
10240802323,9,0,"a scooter -- um -- a scooter is pink, Santa.",pink,ROOT,ROOT,NA,pink
10240802666,4,0,Cookie_Monster doesn't sing ### every day he sings.,sing,ROOT,ROOT,NA,sing
10240901167,5,2,the cake is almost ready.,ready,cake,cake,FALSE,ready
10240901253,7,0,mommy the -- your cake is ready.,ready,ROOT,ROOT,NA,ready
10240901312,5,0,I'm thirty years old.,old,ROOT,ROOT,NA,old
10240901314,5,0,I'm thirty years old.,old,ROOT,ROOT,NA,old
10240901444,9,4,pretty soon the letters here -- should be mad.,mad,letters,letter,FALSE,mad
10240901584,8,0,"no, but his last name is Tricky.",Tricky,ROOT,ROOT,NA,tricky
10240901594,8,0,that's why his last name is Tricky.,Tricky,ROOT,ROOT,NA,tricky
10240902363,8,0,"yeah, it's a little bit different.",different,ROOT,ROOT,NA,different
10241000549,6,0,she -- her name was somebody.,somebody,ROOT,ROOT,NA,somebody
10241000910,3,0,it was real when I put eyes.,real,ROOT,ROOT,NA,real
10241100721,3,6,a little more of the bird.,more,bird,bird,FALSE,more
10241100893,4,2,this thing is upside down.,upside,thing,thing,FALSE,upside
10241101086,4,0,and her face red.,red,ROOT,ROOT,NA,red
10241101194,7,4,"no, that game is too long.",long,game,game,FALSE,long
10241101254,11,0,every time I wash it it's all all all dirty.,dirty,ROOT,ROOT,NA,dirty
10241101311,4,0,my sleeves are wet.,wet,ROOT,ROOT,NA,wet
10241101482,7,0,they might be a little um afraid.,afraid,ROOT,ROOT,NA,afraid
10241200372,5,3,but other food is yucky.,yucky,food,food,FALSE,yucky
10241200701,6,4,"ok, the food's ready.",ready,food,food,FALSE,ready
10241200753,4,0,she's not fat but she's a little bit skinnier.,fat,ROOT,ROOT,NA,fat
10241200926,7,3,because some flags are just plain red.,red,flags,flags,FALSE,red
10241201058,1,0,ok so you're going to make a blue tower just keep going and then I'll just ###,ok,ROOT,ROOT,NA,ok
10241201157,5,0,isn't her hair beautiful?,beautiful,ROOT,ROOT,NA,beautiful
10241201703,4,0,<that's hard>[x4].,hard,ROOT,ROOT,NA,hard
10241201706,4,0,<that's hard>[x4].,hard,ROOT,ROOT,NA,hard
10241201855,7,0,no that's not the paint yellow.,yellow,ROOT,ROOT,NA,yellow
10241201856,6,0,those are not the paint yellow.,yellow,ROOT,ROOT,NA,yellow
10250701859,6,4,the -- the picture's done.,done,picture,picture,FALSE,done
10250701861,4,2,the picture's done.,done,picture,picture,FALSE,done
10250801120,3,0,"that's Lily, mom.",Lily,ROOT,ROOT,NA,lily
10250802170,5,0,"mom, he's gone.",gone,ROOT,ROOT,NA,gone
10250802412,5,0,"oh, I'm stuck in the box.",stuck,ROOT,ROOT,NA,stuck
10250802425,3,0,I'm stuck in the box.,stuck,ROOT,ROOT,NA,stuck
10250802448,5,0,"oh, I'm stuck in the box.",stuck,ROOT,ROOT,NA,stuck
10250900271,6,0,the lid -- is that ready?,ready,ROOT,ROOT,NA,ready
10250901069,3,0,"it's wet, Mom.",wet,ROOT,ROOT,NA,wet
10250901716,8,0,I'm -- I'm little bit wet.,wet,ROOT,ROOT,NA,wet
10250902667,5,0,and this one's little and this one's little and this one's little and this one's little.,little,ROOT,ROOT,NA,little
10250902743,3,0,that's like I did the other one?,like,ROOT,ROOT,NA,like
10251000802,3,1,a@l's right here.,right,a@l,a@l,FALSE,right
10251001752,3,0,"I'm done, Mom.",done,ROOT,ROOT,NA,done
10251001753,3,0,"I'm done, Mom.",done,ROOT,ROOT,NA,done
10251001798,1,12,"blue, yellow, a purple, red and all the stuff.",blue,stuff,stuff,FALSE,blue
10251100389,3,0,I'm good at this fussball.,good,ROOT,ROOT,NA,good
10251100635,4,2,this side's good.,good,side,side,FALSE,good
10251100667,5,0,boat in the water ok?,ok,ROOT,ROOT,NA,ok
10251200602,4,0,my head is right behind this?,right,ROOT,ROOT,NA,right
10251201299,5,0,my hands are not dirty.,dirty,ROOT,ROOT,NA,dirty
10251201429,4,2,this floor is dirty.,dirty,floor,floor,FALSE,dirty
10270600491,3,1,Nicholas do green.,green,Nicholas,Nicholas,FALSE,green
10270601095,1,3,cold in house.,cold,house,house,FALSE,cold
10270601735,3,2,no go funny.,funny,go,go,FALSE,funny
10270601798,3,0,it's ok ###.,ok,ROOT,ROOT,NA,ok
10270801026,1,6,"pink, blue, ###.",pink,#,#,FALSE,pink
10270802289,8,0,I -- ### will be cold in snow.,cold,ROOT,ROOT,NA,cold
10270802346,6,0,it's a doggie's orange.,orange,ROOT,ROOT,NA,orange
10270900699,5,0,because my brother's cool.,cool,ROOT,ROOT,NA,cool
10270901719,7,0,"mom, ### the cards are special, and we go to them.",special,ROOT,ROOT,NA,special
10270901722,3,0,this guy's ready fall down.,ready,ROOT,ROOT,NA,ready
10271000802,4,0,that's so funny -- Mom.,funny,ROOT,ROOT,NA,funny
10271000934,5,0,my swing is not wet.,wet,ROOT,ROOT,NA,wet
10271000944,8,0,"and it was like a hundred feet big, like this big.",big,ROOT,ROOT,NA,big
10271001057,3,0,that was fun at the airport.,fun,ROOT,ROOT,NA,fun
10271001059,4,0,"yeah that's cool, those colored lights.",cool,ROOT,ROOT,NA,cool
10271001170,5,0,yeah my marigold is fine.,fine,ROOT,ROOT,NA,fine
10271001184,12,0,"with purple onions, the um -- the peel is a red, and the inside is purple.",red,ROOT,ROOT,NA,red
10271001206,5,0,like the corn is next to the corn.,next,ROOT,ROOT,NA,next
10271001269,1,4,big as this tree.,big,tree,tree,FALSE,big
10271001920,4,2,the paper is right under there.,right,paper,paper,FALSE,right
10271002096,6,0,"mom, this is really big.",big,ROOT,ROOT,NA,big
10271002106,5,0,this star's really big for the picture.,big,ROOT,ROOT,NA,big
10271100076,4,0,that's not nice to make up new rules.,nice,ROOT,ROOT,NA,nice
