,adjective,noun,prob
3606,pink,edge,0.0003311959637738547
3607,girl,bunny,0.01571777398905983
3608,tennis,shoe,0.0015307706348259692
3609,pork,chop,0.0032835519922013007
3610,pillar,box,0.0027742441498127316
3611,orange,juice,0.006340570433485304
3612,plastic,wateringcan,0.00040388603857729474
3613,pink,shirt,0.04256280997317427
3614,muffin,man,1.224222858441264e-12
3615,dragon,piece,0.0021768713604124784
3616,bar,lounge,0.005470580787098113
3617,baby,carrot,0.0019890002353457423
3618,corn,cookie,0.0015140369102743885
3619,cream,cone,0.002443716032255576
3620,mama,lion,0.00617115988327504
3621,plant,house,0.00019130353860006638
3622,light,weight,0.0020675739866999857
3623,bear,costume,0.0008358047734675486
3624,cheese,bag,0.001408653955964801
3625,dirty,floor,0.005293079241978919
3626,yellow,crayon,0.011496851351229471
3627,fish,seafood,0.016448121343499447
3628,picture,window,0.003112016455462365
3629,goldfish,jumping,9.317642100040932e-12
3630,bowler,hat,0.0002497464723298523
3631,draw,ticket,0.003042195113750959
3632,hive,bee,0.008015855713021968
3633,smoke,tablet,6.579477247060064e-05
3634,baby,puppy,0.00439766236145452
3635,picture,card,0.006769108605282476
3636,child,person,0.008412768218560735
3637,green,tree,0.033010538366740755
3638,cheese,stick,0.0009824070002657005
3639,fork,lift,0.0010028778873450773
3640,peach,cobbler,0.0006420599718024589
3641,toast,cheese,0.0014374869222661647
3642,purple,grey,0.0038381242009266603
3643,shoe,shop,0.00012341630459411133
3644,orange,tractor,0.0018073635647741565
3645,flat,box,0.043331840052638564
3646,yellow,lemon,0.022700828564299454
3647,toy,house,0.0011567583787976388
3648,red,gravy,0.12291005046195616
3649,grill,pan,0.00024203668915340508
3650,toy,block,0.00033466170169145146
3651,bear,face,0.0017838616852524191
3652,terrace,house,0.0007833606723638665
3653,red,plate,0.06296216544500616
3654,apple,pie,0.0011376051574554845
3655,hot,food,0.058985854178447567
3656,wooden,box,0.010734458811527174
3657,daddy,tiger,0.004957898460747514
3658,green,sword,0.03310209083656155
3659,fatty,lady,4.962435039185767e-05
3660,rain,forest,0.012735197340447164
3661,jelly,bean,0.0011867227492637629
3662,casserole,dish,1.5227518285373455e-20
3663,baby,seat,0.000179724816226683
3664,butt,cheek,0.0006346851391063221
3665,licorice,snack,1.3954397920010344e-20
3666,green,box,0.029115767669771073
3667,hot,cream,0.08905274282115787
3668,wood,chip,0.002046545030691245
3669,cooking,meal,0.007962634741127135
3670,round,puzzle,0.02095199304476973
3671,magnet,toy,0.026338017650051476
3672,sketchbook,pad,3.6010567702975463e-10
3673,slippery,bug,0.0008198735911035801
3674,phone,card,0.0028212031547946463
3675,puzzle,game,0.005798839040379161
3676,sleeveless,suit,5.737880752088782e-12
3677,dark,orange,0.003792878653393929
3678,camping,school,0.004817612746584791
3679,daddy,bear,0.005626164034361555
3680,fish,dinner,0.0015748962695106782
3681,room,closet,0.037993567641138044
3682,purple,arm,0.001432948500500156
3683,calendar,date,0.049999048769779446
3684,pink,cookie,0.0027828040881574772
3685,trash,bin,0.0010327737276868022
3686,honey,bee,0.013883258596346851
3687,yellow,honey,0.03978679660224934
3688,pinky,toe,4.3248962414509623e-10
3689,bright,colors,0.004705275605426974
3690,red,truck,0.05337978781586467
3691,rail,road,0.0005082729338906804
3692,hot,date,0.007726029869037288
3693,light,grate,0.002515641433505453
3694,dead,cereal,0.016223686696620082
3695,letter,factory,0.0007031677250369558
3696,baby,animal,0.0015835650549449651
3697,yellow,lemonade,0.013732295779010282
3698,green,paint,0.09898888985822517
3699,lawn,mower,8.672299195775196e-05
3700,tape,head,0.00034190503231019384
3701,dill,pickle,1.0613477796861053e-10
3702,chocolate,frog,0.003010590553520312
3703,mud,pit,0.0009191681622418986
3704,green,grey,0.1305211160954681
3705,rusty,nail,0.0001335449337638786
3706,text,book,0.01770173223339039
3707,sunny,road,0.002495385026930585
3708,hand,motor,0.0015006849264722173
3709,machine,smock,0.0077559262811750795
3710,lego,boy,5.6244799296275345e-05
3711,film,star,0.0027541355959622817
3712,sugar,mama,6.158243098751284e-05
3713,baby,ice,0.0008502494709973488
3714,red,shirt,0.24189319894548234
3715,paint,tray,0.0006749784407751414
3716,fat,finger,0.004018871679870347
3717,umbrella,stick,0.00016463127269988054
3718,orange,apple,0.0023626588592589675
3719,toddler,toy,2.278355147529784e-11
3720,mama,bear,0.010288714611309185
3721,sugar,cookie,0.00038887347305732587
3722,pink,limousine,0.007772524724719298
3723,yellow,butterfly,0.07849912435743761
3724,round,side,0.08130881572890353
3725,turtle,brown,9.98148290415145e-06
3726,ball,bat,0.0008081650604291912
3727,pussy,hair,4.809504241838601e-05
3728,puppy,blanket,6.692922359460753e-05
3729,dead,bug,0.07312574884329205
3730,color,circle,0.0035394905926834533
3731,hot,oil,0.05927194653758988
3732,rope,walker,0.0018445185547689498
3733,walking,boot,0.002607232874469074
3734,bird,bath,0.00021398284760689438
3735,family,exercise,0.00118149934750222
3736,key,chain,0.012976881333470849
3737,dressing,room,0.0009392288157975339
3738,round,egg,0.06742824128926052
3739,meat,sandwich,0.007647019504801824
3740,kissing,hand,0.0024166778945135738
3741,fish,bowl,0.0009951759924353336
3742,bubble,flavor,0.0004835777989061562
3743,spider,leg,0.0001836397748283872
3744,lego,person,7.65554144793284e-05
3745,railway,line,0.022793339933780674
3746,marble,flooring,0.02966415351634823
3747,veggie,cheese,2.510466218041153e-20
3748,mail,box,0.002726494280297486
3749,gum,drop,0.00020424907133040595
3750,fish,eye,0.0012893256358688415
3751,bear,hunter,0.001403614588941052
3752,mutant,toy,0.0007668892166619315
3753,birth,month,0.019781473595353365
3754,purple,balloon,0.0006003603403401089
3755,purple,phone,0.0019488330940613044
3756,floor,board,0.006087524426207127
3757,brother,chick,0.003015561148119475
3758,hot,bag,0.020120167072529213
3759,record,player,0.03155855888819144
3760,pink,whale,0.003623436222545748
3761,dirty,milk,0.005010112320839724
3762,frog,girl,9.206599565550048e-05
3763,cream,truck,0.0005022975839643165
3764,feather,painting,0.00018764645400496543
3765,outside,shoe,0.0131185450615683
3766,red,piece,0.022844689107857228
3767,strawberry,chocolate,0.0014775040890437064
3768,braid,hair,0.0006936850523274514
3769,orange,sugar,0.002970640590855694
3770,face,cake,0.0006624870167769929
3771,net,curtain,5.140122548458802e-05
3772,lady,toy,0.002355217352813436
3773,pink,cap,0.011629739911975676
3774,breaking,limb,0.0010120545270657115
3775,red,tree,0.027964454790738197
3776,daddy,cow,0.009446381878530016
3777,painting,bib,0.006274412662979167
3778,broken,tool,0.02353963453600335
3779,circus,police,7.456214800250956e-05
3780,silky,thread,0.0022308310081100946
3781,pink,dress,0.04762859766689503
3782,crusty,top,2.8098429906621746e-11
3783,brown,shorts,0.029030389365934123
3784,baby,goat,0.004974165158022288
3785,fat,milk,0.014019672432688153
3786,foil,tray,0.0008978261922392239
3787,prize,game,0.00963942627925748
3788,vitamin,pill,0.0014725189094530332
3789,dark,lollipop,0.0015911722668416914
3790,sea,picture,0.0008143594731025866
3791,purple,pepper,0.0014691080766545048
3792,breakfast,cereal,0.0005708299155865369
3793,milk,mustache,0.0020917222491916025
3794,red,wine,0.12685548077496497
3795,red,milk,0.059116394598423015
3796,fruit,stall,0.0005600523000591454
3797,fuzzy,flower,6.698848749017909e-05
3798,hot,cloth,0.020438842850646087
3799,junction,box,0.0017830324777987003
3800,yellow,bus,0.010611487559947617
3801,music,hall,0.006745899594245969
3802,cooking,breakfast,0.012814543018923636
3803,fish,game,0.0010516842923836258
3804,girl,deer,0.005682872829773243
3805,purple,puppy,0.0010095089372118712
3806,brake,drum,0.00021744084554276027
3807,yogurt,juice,4.188036714260856e-17
3808,baby,owl,0.0016114688434808963
3809,bakery,bread,0.0013273240914159353
3810,cheese,slice,0.0011709097348845629
3811,table,leg,0.002661426505671294
3812,turtle,orange,0.00037824664684509127
3813,conveyor,belt,8.436963103401713e-11
3814,fat,marker,0.0012809635206876674
3815,snow,fight,0.0002325328514926233
3816,fishing,hole,0.001358823044780735
3817,burnt,rubber,0.00035824477524291876
3818,hot,honey,0.03610347302236578
3819,snow,night,0.0022865075104025337
3820,hot,sausage,0.028466566890677975
3821,round,clock,0.2968000252988052
3822,pear,tree,0.0015050601865390337
3823,green,stool,0.02814964124964584
3824,pink,stair,0.0013890201825166335
3825,carat,ring,2.0104444265066166e-11
3826,fur,coat,0.002653840549474033
3827,skate,boarding,0.0005654434997560357
3828,fold,laundry,0.0011284733888351848
3829,closet,chair,0.009283799296930056
3830,giant,belt,0.0021308268440881316
3831,library,tray,0.001351985504785857
3832,pink,tool,0.0009355453617095861
3833,magazine,rack,0.022175846912972298
3834,car,station,0.0008523520361188922
3835,sea,turtle,0.0024483252677202807
3836,material,flower,8.725959681140341e-05
3837,baby,seal,0.000665969429475012
3838,pirate,costume,0.0002622497649650423
3839,cow,boy,0.0003313014094465992
3840,yellow,paint,0.05346266944990637
3841,toy,baby,0.0016836892865810674
3842,solid,tape,0.019889100348735072
3843,yellow,balloon,0.007939966388780155
3844,wet,face,0.004988975045887004
3845,orange,hamster,0.0017744847926436879
3846,green,hair,0.09038205453000106
3847,water,kitty,0.013023187886328266
3848,hot,pattern,0.005385185566883189
3849,purple,dude,0.0016523567134209337
3850,hot,fan,0.0638738813316398
3851,bottom,jaw,0.00962999079935283
3852,gold,bag,0.0072193504387580406
3853,stud,dog,0.0013683075134075565
3854,purple,wiggle,0.001658865418537442
3855,bright,tomato,0.0036238598045638926
3856,night,raccoon,0.0016992685653853532
3857,marmalade,fish,3.945647902694921e-19
3858,wedding,ring,0.00023629820869436083
3859,twin,room,0.0011566644383144851
3860,wiggle,worm,1.1497777332819795e-14
3861,breakfast,egg,0.00025052692467301263
3862,fishing,rod,0.001536267996300076
3863,yellow,cup,0.016205738094611323
3864,foam,piece,0.00012096757943075347
3865,aluminum,rod,0.00022978615572438673
3866,plastic,tray,0.0013286381539065306
3867,gas,mask,0.0017696018614622034
3868,yellow,wing,0.08119480772915169
3869,hot,ice,0.03024352222627559
3870,paint,shirt,0.0008895256677858181
3871,red,shoe,0.05771847157064944
3872,coffee,break,0.0012502533183945392
3873,cuckoo,clock,0.020443823523515835
3874,girl,cup,0.0063712980694505175
3875,toucan,bird,2.4226466915556667e-16
3876,green,pencil,0.03286565002267181
3877,family,feast,0.004480530523492045
3878,circus,bus,0.0002583865600556393
3879,money,machine,0.016843940446431897
3880,elephant,brooch,0.0007802101285078825
3881,elephant,crying,0.0007399077910561518
3882,spiral,grip,0.0017020120869273372
3883,furry,cat,0.0001825704568585707
3884,baby,cup,0.00042753314255451514
3885,paper,cut,0.0030028294115695383
3886,toy,bag,0.000790817929655085
3887,car,carrier,0.002351878266737512
3888,tree,top,0.010494593346070525
3889,fat,cat,0.006940307764634294
3890,suction,cup,9.492699963237477e-12
3891,red,licorice,0.15267330135812665
3892,wet,suit,0.002512229407881682
3893,hot,car,0.07023176751815394
3894,outside,piece,0.008583826518983116
3895,pink,suit,0.0009185564676960741
3896,tennis,racket,0.00180370263513101
3897,green,cookie,0.02261237743995624
3898,flying,dragon,0.005175608937401839
3899,dog,dance,0.0004999888777358893
3900,bunny,jumping,0.0020550241193065285
3901,ultrasound,picture,0.0006882425136353193
3902,sliced,potato,0.0036832567239997397
3903,giant,tower,0.002073153562941962
3904,male,lead,0.0069218811608064215
3905,velvet,slipper,0.00021563013100088594
3906,frog,jump,0.00036804952253068036
3907,push,bike,0.0008238062172744077
3908,face,guy,0.0005323364701644973
3909,ant,block,0.002810539673104391
3910,tile,floor,0.003546962721549828
3911,bouncing,spot,1.4399730189939624e-06
3912,turtle,hat,0.0007923493926439819
3913,plastic,truck,0.00043872302371155786
3914,baby,eagle,0.0013467091385969473
3915,red,ocean,0.05645667159083809
3916,ball,man,0.00038524685081475524
3917,wet,road,0.017563083635144024
3918,furry,coach,2.3734813892640238e-05
3919,red,bracelet,0.038783885499586286
3920,red,candy,0.06274000682310915
3921,shower,curtain,0.0019162896126529198
3922,jacket,top,0.00035892980434396076
3923,cough,drop,4.594646903806641e-05
3924,fish,egg,0.002330963400348073
3925,picnic,table,0.001153416571929846
3926,elf,talk,0.00012028900675740411
3927,one,piece,0.15815010772707266
3928,yellow,ribbon,0.04375068108510649
3929,yellow,feather,0.05662694245641622
3930,red,juice,0.11201531852954077
3931,worm,poop,0.0003077037490018342
3932,home,page,0.0006338528793648126
3933,strawberry,yogurt,0.0066293177625710645
3934,triangle,toast,0.0007053327370462727
3935,sperm,cell,0.03879073513280218
3936,puppy,print,0.00018875300587769669
3937,bottom,light,0.00011429704282318263
3938,red,gym,0.025991531233184265
3939,green,carrot,0.04163350330525263
3940,yellow,knee,0.008257105062123066
3941,purple,footprint,0.0003516083459202885
3942,hot,shake,0.036466158074877394
3943,teddy,home,0.00036744604611140994
3944,twin,tub,0.0022075397628011934
3945,diaper,baby,3.2951372956684776e-13
3946,back,plate,0.03563208699101564
3947,hot,piece,0.02032757863750969
3948,red,bottom,0.03144895295683431
3949,red,tongue,0.09602093615041804
3950,ball,bunny,0.0019793733434390697
3951,red,green,0.21937931111043324
3952,bear,growl,0.0011023343597840241
3953,door,speaker,0.008276098954206544
3954,purple,room,0.0017022512599184213
3955,prawn,cocktail,2.0134452054976816e-17
3956,boy,bed,0.006921091608452621
3957,brown,sweater,0.014858153512521023
3958,chocolate,cookie,0.004946787268506246
3959,surface,dwelling,0.0012383231944466647
3960,purple,jacket,0.002173832381240363
3961,red,snake,0.05895013207925207
3962,mommy,cup,0.0005734910804182824
3963,octopus,spying,0.0007421394277567787
3964,animal,picture,0.0018848579492385617
3965,pond,deer,0.0008657228793709587
3966,children,slip,0.0025041182330478215
3967,dark,pink,0.007242327889354249
3968,army,man,0.001484562847321794
3969,bean,bag,0.0007177744857787713
3970,dirty,mouse,0.0010815701177471508
3971,sweatshirt,top,0.00017751788392611617
3972,tuna,fish,0.0012283431841794998
3973,night,sign,0.00027331279607934193
3974,burger,bar,0.0001777931221784358
3975,penguin,body,0.00015589340038849283
3976,cream,chocolate,0.008796665582161231
3977,dolphin,show,0.0008757522257111221
3978,hot,wax,0.08354555002463634
3979,wet,spot,0.005688088119934524
3980,furry,gorilla,0.00013193868382834113
3981,stuffed,puppy,0.0023272784734457495
3982,scout,badge,0.0002584012379688706
3983,blowing,kiss,0.004075435022506871
3984,dead,leaf,0.012214967734492975
3985,thick,noodle,0.0013236122772194686
3986,bubble,blower,0.0005774305673535659
3987,purple,bird,0.0015408249303628155
3988,brown,tree,0.004892687024369207
3989,fire,station,0.0015468611883343417
3990,mama,rabbit,0.005283409153878535
3991,square,box,0.10614627017546843
3992,garbage,truck,0.0012324913713519388
3993,red,oval,0.046233335642234405
3994,bank,manager,0.002655242905915727
3995,top,lip,0.00120183867383632
3996,red,butterfly,0.1122436071960949
3997,farm,book,0.0006889025241584992
3998,welding,rod,0.0012587265362509915
3999,nylon,bag,0.0013554717603745275
4000,purple,ear,0.0009069909847148426
4001,ballet,slipper,0.001189477342285517
4002,ball,mitt,0.0025184939547816445
4003,boy,mouth,0.006109220277610779
4004,sycamore,tree,6.834895379508293e-21
4005,wet,shirt,0.016860805608113604
4006,roll,marble,0.0005124305848196848
4007,giant,ball,0.0005601827544917204
4008,purple,cow,0.0008436233940516269
4009,poison,rattlesnake,0.0006296732033189038
4010,color,green,0.017263748134108452
4011,cupboard,door,0.00015390919956489584
4012,brown,piece,0.004332009277381243
4013,singing,contest,0.001323622515426057
4014,yellow,head,0.0741908003371178
4015,furry,teddy,0.0001770592303146465
4016,dirty,corner,0.0002869141370049565
4017,dish,wash,0.0028927267617967476
4018,bright,crayon,0.0023699384657245542
4019,concrete,path,0.0015719803039096433
4020,green,block,0.015079855101203733
4021,wet,panty,0.0067693148018393825
4022,railroad,track,0.0007271964645190327
4023,ninja,turtle,8.461111053186824e-05
4024,green,bed,0.024376233962548156
4025,heart,muscle,0.005207864937468462
4026,purple,salad,0.0007352267108008128
4027,foot,piece,0.0006195514712150417
4028,baby,jogger,0.0024883761767733547
4029,street,car,0.0014264008137896058
4030,hall,closet,0.010089063579752257
4031,yellow,chair,0.008423849483112455
4032,furry,costume,8.768348048195851e-05
4033,soap,bottle,0.0014844558321170365
4034,grey,shorts,0.028544144963647773
4035,mommy,bear,0.0023790622770936145
4036,blind,spot,0.0024754807532585883
4037,purple,kangaroo,0.0005953027919388257
4038,house,beam,0.0040425746633340545
4039,castle,book,0.002752541619892214
4040,rectangle,book,8.911874538855e-12
4041,sand,block,0.001986242730648855
4042,cement,truck,0.00024853712248117555
4043,grey,cat,0.0046769138780726
4044,oven,mitt,0.00013940756180194768
4045,fruit,shop,0.0002786783705964675
4046,muscle,man,0.0007792824743611294
4047,giant,gorilla,0.004691582768791452
4048,shadow,line,0.0013927260332203379
4049,strawberry,patch,0.001096088720423557
4050,movie,theater,0.0009737723652673196
4051,cat,litter,0.011687831472098622
4052,snow,melt,0.006644269579664461
4053,dark,light,0.05385359411344914
4054,elephant,book,0.0008755427450237291
4055,yellow,cartridge,0.0033877843954432984
4056,food,card,0.0010827526556356098
4057,round,hoop,0.10144354887225245
4058,pink,sand,0.006974200076123335
4059,yellow,box,0.01355931623203266
4060,light,beam,0.0031095255307477063
4061,fish,sticker,0.0008564057945076739
4062,baby,alarm,0.0007613759342672171
4063,foot,radiator,0.0017811801284077697
4064,foot,pruner,0.0016517736610066906
4065,raspberry,patch,2.99418714833791e-20
4066,pine,tree,0.00036245779604616323
4067,purple,cap,0.0025802035138579363
4068,block,house,0.0028103852011974687
4069,ant,trap,0.0017451537609101864
4070,orange,drop,0.0012926384865066041
4071,wooden,track,0.039005992508704485
4072,petrol,tank,0.002488317666280942
4073,caramel,cluster,1.2150192774101222e-12
4074,shrub,border,0.0018442528890699726
4075,pointy,tip,1.05484121181992e-08
4076,car,park,0.0005439877431369047
4077,aphid,sandwich,3.1995826761197395e-12
4078,yellow,neon,0.029219850111599097
4079,bubble,world,0.0001756254308349702
4080,yellow,horse,0.008254773343428126
4081,ostrich,leg,2.657529252851922e-20
4082,coffee,grinder,0.0012137860405050803
4083,skunk,stew,2.8069970506779197e-12
4084,red,bat,0.11592141321655552
4085,video,recorder,0.009181341256016457
4086,wet,mommy,0.0012835159483261893
4087,pita,bread,8.566531117352732e-09
4088,striped,worm,0.0003079315754260109
4089,bum,worker,0.0003728766221900905
4090,hot,day,0.017555483465930437
4091,silk,worm,0.0007230053839907581
4092,fish,market,0.002032426783987028
4093,water,bridge,0.02284248723573055
4094,purple,fish,0.0007957408385810968
4095,lace,cover,0.0048808276476196115
4096,sugar,water,0.0002871369064836458
4097,flat,mat,0.03882786743802473
4098,wife,battering,0.0033086249045837946
4099,slippery,soap,0.0009427447497446967
4100,paper,airplane,0.004026419671703913
4101,olive,oil,0.0021518972310123636
4102,sweet,sauce,0.01108983533534979
4103,blind,eye,0.00770643378836216
4104,people,zombie,0.007951194841616768
4105,bedroom,room,0.002099479185899532
4106,soy,sauce,0.0013637603056636098
4107,sea,mammal,0.0006672227414792595
4108,silky,ear,0.0008403221494563141
4109,church,minister,0.003683511609749548
4110,red,paper,0.04226834702571519
4111,dirty,laundry,0.05349337635822869
4112,bubble,blow,6.379458811896654e-05
4113,wooden,sword,0.0016116302509753405
4114,flat,land,0.03554663011574806
4115,pink,ring,0.0005118961951746557
4116,boy,pants,0.006888184184351544
4117,popcorn,maker,0.00010007259751693376
4118,dress,clothes,0.0005989716204923396
4119,school,bus,0.012193379790725494
4120,fat,baby,0.0025331852079288307
4121,furniture,shop,0.0017577930839156029
4122,pull,toy,0.001216069918622188
4123,brown,squirrel,0.017251055688945652
4124,farm,truck,0.0005289285358111114
4125,curry,rice,0.0012897433358038063
4126,vanilla,cookie,0.0014173781334905105
4127,red,block,0.015235421994226997
4128,round,ball,0.03539392392832624
4129,green,chest,0.043149366265719614
4130,people,group,0.011786132439580793
4131,train,yard,0.00039633289640819116
4132,aquarium,car,0.0001516036446966339
4133,mural,show,0.00019674416717840678
4134,daddy,kiss,0.0011096288362648
4135,squid,soda,0.00041031680237733507
4136,red,wing,0.06278923265660405
4137,food,group,0.0012294965920625432
4138,thick,head,0.0018475608989758174
4139,sweet,pepper,0.015077245268075846
4140,yellow,collar,0.0850824736573824
4141,yellow,chick,0.008814176480362916
4142,striped,fish,0.0009743874183677226
4143,wooden,spoon,0.0037145971204793032
4144,red,boot,0.04872429545362584
4145,green,money,0.04839673004467775
4146,fuzzy,tail,7.107482746548581e-05
4147,purple,color,0.0043783714423587805
4148,fold,blanket,0.0032150756781365833
4149,yellow,bib,0.0037025141038173567
4150,upstairs,cafe,0.02933446115383763
4151,game,mommy,0.0059857431011817955
4152,witch,castle,0.0006685208467952329
4153,dead,horse,0.0558636756617141
4154,train,piece,0.0003826728636174685
4155,stroke,room,4.735490070908495e-06
4156,red,circle,0.0055053217543227255
4157,thick,marmalade,0.0018723265866360586
4158,rainbow,crayon,0.0008875908884513898
4159,princess,puzzle,0.003449272297510257
4160,purple,pentagon,0.00044328494248859244
4161,flying,horse,0.0018958497333025981
4162,orange,planet,0.002556846808795848
4163,glass,house,0.0033093404474529497
4164,brown,dot,0.01249635553149733
4165,screw,driver,0.0018764641506425076
4166,wet,snow,0.020591691049132676
4167,solid,door,0.009723585568266935
4168,yellow,dinosaur,0.006831619219220312
4169,giant,piece,0.0024477369480425323
4170,purple,scribble,0.0002704188973789782
4171,lego,girl,2.8619566598382177e-05
4172,grey,cloud,0.005645370026330962
4173,dark,pet,0.0014990549907827637
4174,daddy,elephant,0.008300039498588846
4175,dirty,pamper,0.001943987023364452
4176,town,clerk,0.0020012035706584988
4177,freeze,pop,0.00016984178819339144
4178,naked,baby,0.003086788324357288
4179,wet,glue,0.01983568935562089
4180,farm,dog,0.0008012120580613532
4181,alphabet,toy,0.003942531210944461
4182,toast,stick,0.00026512126213568897
4183,lace,curtain,0.0014843028079476429
4184,meat,pie,0.005507814026121836
4185,lily,pad,0.002270732085173711
4186,blond,girl,0.005359372351805836
4187,dairy,barn,0.0033260915806516
4188,green,casing,0.02320084656203904
4189,dead,man,0.21350607912107739
4190,red,pickle,0.038886639999693384
4191,baby,cot,0.000851758384132326
4192,yoyo,ball,9.861052291780089e-12
4193,fish,animal,0.002024700093639662
4194,elephant,leg,0.00013432382850656874
4195,table,tennis,0.013143587482778574
4196,skunk,baby,2.748697211124355e-14
4197,water,tank,0.030604407418629374
4198,ant,powder,0.0023939211184533446
4199,brass,plate,0.0006514992604247742
4200,yellow,tape,0.01789372910459982
4201,head,stand,0.0015334973904094025
4202,purple,heart,0.001738570771583574
4203,tv,retailer,0.002475541663681824
4204,purple,dress,0.003910879615619416
4205,broom,sweep,0.001130668298086047
4206,staff,entertainment,0.0025063949814983994
4207,car,stair,0.0005494852196947899
4208,floor,face,0.0009480742432831369
4209,bright,man,0.011376965600246888
4210,dress,ring,4.7700030080454804e-05
4211,bowl,bud,0.0012847516820443914
4212,green,mouth,0.023328112322903174
4213,strawberry,cream,0.0029277007897928983
4214,dog,house,0.001209277032891172
4215,laughing,baby,0.002511858744712934
4216,mirror,tile,0.003113826870889516
4217,freezing,plant,0.0009175246963353026
4218,worm,food,0.00012979609403093156
4219,bubble,maker,0.00012531976152981976
4220,bubble,soup,0.0007221495148711568
4221,dog,park,0.0005983214804770636
4222,fairy,baby,0.001275876388066607
4223,pink,ball,0.0009173999228594712
4224,classroom,window,0.008662466146980652
4225,purple,snake,0.0017194356920084478
4226,mud,line,0.00040741438369226057
4227,office,group,0.003630790791814213
4228,glass,cover,0.0028942758098391887
4229,pet,food,0.004954042187363054
4230,frog,house,0.00010765357910907288
4231,mouse,driver,0.0012932558427929534
4232,wet,filter,0.0012532168610436686
4233,flip,top,0.0025144833325532957
4234,red,sand,0.17747030145058465
4235,hot,room,0.049895120257084445
4236,purple,soda,0.0009521884604101656
4237,toy,ship,0.0010684265057395157
4238,daddy,book,0.0007770768731441485
4239,game,contestant,0.02010738365474996
4240,red,bunny,0.03288699278869888
4241,ear,phone,7.667701792400882e-05
4242,dinosaur,sticker,0.0027689494962666508
4243,green,train,0.02118449179373908
4244,dirty,honey,0.0023704063561788835
4245,shoe,horn,0.00024993511009201017
4246,bunny,cloud,0.0037833976025729945
4247,red,cherry,0.1352156683323714
4248,candy,bag,0.00041192225930580817
4249,green,pop,0.038027651532718004
4250,dog,cheese,0.0008514946944331358
4251,yellow,dot,0.037628996001978436
4252,cough,medicine,0.0002494102839578774
4253,hot,potato,0.017897338045635928
4254,ball,game,0.0052576988138300865
4255,mail,person,0.0012589165633000532
4256,green,paddle,0.03649694764890149
4257,candy,gumball,0.0022020433863951484
4258,boy,bear,0.016969579532873404
4259,hind,foot,0.0019806785617088266
4260,yellow,fish,0.010546262775015828
4261,wet,rag,0.016142064390472655
4262,pink,pillow,0.009131415908859547
4263,red,car,0.05967664658204198
4264,orange,hippo,0.0010179513610907762
4265,brother,tiger,0.005994585269433467
4266,water,toy,0.015922824511144528
4267,green,eye,0.039667300739123085
4268,pink,orange,0.004434036546022569
4269,fly,soup,0.00037992437343564446
4270,puppet,house,0.0002117389119756371
4271,night,bear,0.0038162424775837153
4272,inch,wire,0.0008041389523945407
4273,bread,pasta,0.012118141849244412
4274,karate,girl,4.399574100686858e-05
4275,nursery,school,0.011071795220173193
4276,red,jeep,0.08707954838209377
4277,pink,tulip,0.003649060666791249
4278,beach,ball,0.002018134116789283
4279,dark,suit,0.0016831379515653004
4280,orange,arm,0.0019351068668742046
4281,stick,bug,0.00019340765866340812
4282,kitchen,water,0.0004977403806026212
4283,ground,rice,0.0016383191172626014
4284,carpet,tile,0.0003381326434259709
4285,mommy,room,0.0007021290379902858
4286,brown,paper,0.01026745709432395
4287,bunny,blanket,0.0012013683849258466
4288,grey,shoe,0.0026013432037733587
4289,moon,beam,0.0013037238445720149
4290,red,match,0.011805161956075796
4291,hot,pan,0.009708774220162414
4292,top,shop,0.008844526290696554
4293,pill,pen,0.00016923821735167848
4294,pink,purple,0.006695810533713887
4295,peg,leg,0.003704117454923452
4296,frozen,chicken,0.008381960540567512
4297,outside,hallway,0.02422017359731515
4298,doctor,visit,0.004405821118015455
4299,singing,mommy,0.04808156401860464
4300,pretzel,stick,3.379033979145303e-19
4301,toy,bin,0.00035518737280856405
4302,engine,shed,0.0053512415553119575
4303,princess,cake,0.0065332013350966256
4304,trigger,fish,6.453500760325431e-05
4305,kids,day,0.002595733058189212
4306,hot,cup,0.0033631325230739748
4307,plastic,table,0.0009875240410490151
4308,log,book,0.000269585513819994
4309,fish,tank,0.0008735686416109947
4310,poison,stem,0.00012809231362351424
4311,chief,accountant,0.048959609624238475
4312,bear,mitten,0.008294509007523989
4313,forty,pound,0.003919850383312344
4314,bean,dish,0.010755148732430978
4315,dirty,cloth,0.005100683900356461
4316,green,bean,0.05307003740165904
4317,baby,bear,0.0026517433627135127
4318,wet,foot,0.008896956893713627
4319,diamond,button,0.00045859715350362977
4320,letter,box,0.006238174561855046
4321,swim,shoe,0.0029034890462496174
4322,bird,girl,0.00020881662039038508
4323,battery,game,0.0033449227526060137
4324,mermaid,hole,0.0002782363954650403
4325,dragon,guy,0.001538757790891361
4326,top,hit,0.005912420656332013
4327,round,circle,0.03766950742858129
4328,brown,cookie,0.0066114447063264515
4329,fuzzy,ear,0.00038799573070439356
4330,broken,toe,0.01857174421405786
4331,fire,man,0.0047036086999811535
4332,orange,monkey,0.002203111310746121
4333,noodle,worm,1.0098490643970332e-09
4334,silver,line,0.007288727862839856
4335,mommy,chair,0.00024717757636335717
4336,red,spot,0.3423645029723801
4337,dolly,dress,0.00016834743058243666
4338,hummus,bread,6.727109482240677e-11
4339,red,fish,0.056411840116081434
4340,apple,barrel,0.0005092651513095518
4341,plastic,tunnel,0.00029656984374241616
